"id","name","title","group","latitude","longitude","url","services","service_count","categories"
9148,"Kivisalmi, Rääkkylä","Kivisalmi","Rääkkylä","62.315","29.5133","https://www.vierassatamat.fi/fi/kohde/kivisalmi-raakkyla-9148","Keräyspiste,Nähtävää,Satama,Veneramppi,WC","5","ruoka=false;nahtavyys=true;tapahtuma=false;kauppa=false;majoitus=false;satama=false;leirinta=false;lahiruoka=false;muut=false"
8918,"Kiviniemi, Puumala","Kiviniemi","Puumala","61.49","28.035","https://www.vierassatamat.fi/fi/kohde/kiviniemi-puumala-8918","Grillipaikka,Keräyspiste,Uimaranta,Veneramppi,WC","5","ruoka=false;nahtavyys=false;tapahtuma=false;kauppa=false;majoitus=false;satama=false;leirinta=false;lahiruoka=false;muut=false"
9079,"Kiuruvesi, Kiuruvesi","Kiuruvesi","Kiuruvesi","63.6533","26.63","https://www.vierassatamat.fi/fi/kohde/kiuruvesi-kiuruvesi-9079","","0","ruoka=false;nahtavyys=false;tapahtuma=false;kauppa=false;majoitus=false;satama=false;leirinta=false;lahiruoka=false;muut=false"
9190,"Kissakoski, Hirvensalmi","Kissakoski","Hirvensalmi","61.6333","26.7983","https://www.vierassatamat.fi/fi/kohde/kissakoski-hirvensalmi-9190","Grillipaikka,Keräyspiste,Satama,WC","4","ruoka=false;nahtavyys=false;tapahtuma=false;kauppa=false;majoitus=false;satama=false;leirinta=false;lahiruoka=false;muut=false"
8996,"Kirvessaari, Rantasalmi","Kirvessaari","Rantasalmi","62.1567","28.395","https://www.vierassatamat.fi/fi/kohde/kirvessaari-rantasalmi-8996","Grillipaikka,WC","2","ruoka=false;nahtavyys=false;tapahtuma=false;kauppa=false;majoitus=false;satama=false;leirinta=false;lahiruoka=false;muut=false"
9128,"Kirkkoranta, Enonkoski","Kirkkoranta","Enonkoski","62.2367","28.8917","https://www.vierassatamat.fi/fi/kohde/kirkkoranta-enonkoski-9128","Grillipaikka,Opastus,Veneramppi,WC","4","ruoka=false;nahtavyys=false;tapahtuma=false;kauppa=false;majoitus=false;satama=false;leirinta=false;lahiruoka=false;muut=false"
9096,"Kipansalo, Kuopio","Kipansalo","Kuopio","62.8517","28.205","https://www.vierassatamat.fi/fi/kohde/kipansalo-kuopio-9096","Grillipaikka,Keräyspiste,Sauna,WC","4","ruoka=false;nahtavyys=false;tapahtuma=false;kauppa=false;majoitus=false;satama=false;leirinta=false;lahiruoka=false;muut=false"
9032,"Kielonsaari, Kuopio","Kielonsaari","Kuopio","62.825","27.6517","https://www.vierassatamat.fi/fi/kohde/kielonsaari-kuopio-9032","Grillipaikka,WC","2","ruoka=false;nahtavyys=false;tapahtuma=false;kauppa=false;majoitus=false;satama=false;leirinta=false;lahiruoka=false;muut=false"
9121,"Kermankoski, Hynnilänsalmi, Heinävesi","Kermankoski, Hynnilänsalmi","Heinävesi","62.3933","28.7483","https://www.vierassatamat.fi/fi/kohde/kermankoski-hynnilansalmi-heinavesi-9121","Grillipaikka,Juomavesi,Kahvila,Keräyspiste,Leikkipaikka,Majoitus,Pesutupa,Ravintola,Sauna,Septityhjennys,Suihku,Sähkö,Uimaranta,WC","14","ruoka=true;nahtavyys=false;tapahtuma=false;kauppa=false;majoitus=true;satama=false;leirinta=false;lahiruoka=false;muut=false"
8971,"Kerimäki, Kirkkoranta, Savonlinna","Kerimäki, Kirkkoranta","Savonlinna","61.9067","29.285","https://www.vierassatamat.fi/fi/kohde/kerimaki-kirkkoranta-savonlinna-8971","Alko,Apteekki,Juomavesi,Kahvila,Kauppa,Keräyspiste,Opastus,Ravintola,Sauna,Septityhjennys,Sähkö,Uimaranta,Veneramppi,WC","14","ruoka=true;nahtavyys=false;tapahtuma=false;kauppa=true;majoitus=false;satama=false;leirinta=false;lahiruoka=false;muut=false"
8900,"Kenkävero, Mikkeli","Kenkävero","Mikkeli","61.68","27.2867","https://www.vierassatamat.fi/fi/kohde/kenkavero-mikkeli-8900","Juomavesi,Kahvila,Luontopolku,Nähtävää,Opastus,Ravintola,WC","7","ruoka=true;nahtavyys=true;tapahtuma=false;kauppa=false;majoitus=false;satama=false;leirinta=false;lahiruoka=false;muut=false"
8976,"Kasinosaari, Savonlinna","Kasinosaari","Savonlinna","61.87","28.8867","https://www.vierassatamat.fi/fi/kohde/kasinosaari-savonlinna-8976","Bussi,Juomavesi,Kahvila,Kauppa,Keräyspiste,Kioski,Luontopolku,Majoitus,Opastus,Pesutupa,Ravintola,Sauna,Septityhjennys,Suihku,Sähkö,Tapahtumat,Uimaranta,WC","18","ruoka=true;nahtavyys=false;tapahtuma=true;kauppa=true;majoitus=true;satama=false;leirinta=false;lahiruoka=false;muut=false"
9146,"Kasinlinna, Rääkkylä","Kasinlinna","Rääkkylä","62.2867","29.4933","https://www.vierassatamat.fi/fi/kohde/kasinlinna-raakkyla-9146","Keräyspiste,Satama","2","ruoka=false;nahtavyys=false;tapahtuma=false;kauppa=false;majoitus=false;satama=false;leirinta=false;lahiruoka=false;muut=false"
9118,"Karvio, Heinävesi","Karvio","Heinävesi","62.5133","28.6417","https://www.vierassatamat.fi/fi/kohde/karvio-heinavesi-9118","Grillipaikka,Juomavesi,Kahvila,Kauppa,Keräyspiste,Leikkipaikka,Luontopolku,Majoitus,Opastus,Ravintola,Sauna,Septityhjennys,Suihku,Tapahtumat,Uimaranta,Veneramppi,WC","17","ruoka=true;nahtavyys=false;tapahtuma=true;kauppa=true;majoitus=true;satama=false;leirinta=false;lahiruoka=false;muut=false"
8914,"Karihiekka, Juva","Karihiekka","Juva","61.6083","27.895","https://www.vierassatamat.fi/fi/kohde/karihiekka-juva-8914","Grillipaikka,Keräyspiste,Uimaranta,WC","4","ruoka=false;nahtavyys=false;tapahtuma=false;kauppa=false;majoitus=false;satama=false;leirinta=false;lahiruoka=false;muut=false"
8865,"Karhusaari, Lappeenranta","Karhusaari","Lappeenranta","61.0767","28.1867","https://www.vierassatamat.fi/fi/kohde/karhusaari-lappeenranta-8865","Grillipaikka,Luontopolku,Opastus,WC","4","ruoka=false;nahtavyys=false;tapahtuma=false;kauppa=false;majoitus=false;satama=false;leirinta=false;lahiruoka=false;muut=false"
9045,"Karhonsaari, Kuopio","Karhonsaari","Kuopio","62.9317","27.7617","https://www.vierassatamat.fi/fi/kohde/karhonsaari-kuopio-9045","Grillipaikka,Keräyspiste,Luontopolku,WC","4","ruoka=false;nahtavyys=false;tapahtuma=false;kauppa=false;majoitus=false;satama=false;leirinta=false;lahiruoka=false;muut=false"
9201,"Käräjäniemi, Kangasniemi","Käräjäniemi","Kangasniemi","61.8883","26.6233","https://www.vierassatamat.fi/fi/kohde/karajaniemi-kangasniemi-9201","Kahvila,Kauppa,Keräyspiste,Kioski,Veneramppi","5","ruoka=true;nahtavyys=false;tapahtuma=false;kauppa=true;majoitus=false;satama=false;leirinta=false;lahiruoka=false;muut=false"
8889,"Kaposaari, Mikkeli","Kaposaari","Mikkeli","61.4067","27.565","https://www.vierassatamat.fi/fi/kohde/kaposaari-mikkeli-8889","Grillipaikka,WC","2","ruoka=false;nahtavyys=false;tapahtuma=false;kauppa=false;majoitus=false;satama=false;leirinta=false;lahiruoka=false;muut=false"
9204,"Kankariluoto, Hirvensalmi","Kankariluoto","Hirvensalmi","61.7767","26.76","https://www.vierassatamat.fi/fi/kohde/kankariluoto-hirvensalmi-9204","Grillipaikka,Keräyspiste,Satama,WC","4","ruoka=false;nahtavyys=false;tapahtuma=false;kauppa=false;majoitus=false;satama=false;leirinta=false;lahiruoka=false;muut=false"
8898,"Kangassaari, Mikkeli","Kangassaari","Mikkeli","61.565","27.3017","https://www.vierassatamat.fi/fi/kohde/kangassaari-mikkeli-8898","Grillipaikka,Keräyspiste,Opastus,WC","4","ruoka=false;nahtavyys=false;tapahtuma=false;kauppa=false;majoitus=false;satama=false;leirinta=false;lahiruoka=false;muut=false"
9207,"Kangasniemi, Kangasniemi","Kangasniemi","Kangasniemi","61.9867","26.6467","https://www.vierassatamat.fi/fi/kohde/kangasniemi-kangasniemi-9207","Alko,Apteekki,Juomavesi,Kahvila,Kauppa,Keräyspiste,Opastus,Polttoaine,Ravintola,Septityhjennys,Sähkö,Uimaranta,Veneramppi","13","ruoka=true;nahtavyys=false;tapahtuma=false;kauppa=true;majoitus=false;satama=false;leirinta=false;lahiruoka=false;muut=false"
9001,"Kangaslampi, Varkaus","Kangaslampi","Varkaus","62.2867","28.2683","https://www.vierassatamat.fi/fi/kohde/kangaslampi-varkaus-9001","Apteekki,Kauppa,Keräyspiste,Opastus,Veneramppi","5","ruoka=false;nahtavyys=false;tapahtuma=false;kauppa=true;majoitus=false;satama=false;leirinta=false;lahiruoka=false;muut=false"
8990,"Kamarluoto, Rantasalmi","Kamarluoto","Rantasalmi","62.1","28.5217","https://www.vierassatamat.fi/fi/kohde/kamarluoto-rantasalmi-8990","Grillipaikka,Kioski,Luontopolku,Opastus,Sauna,Uimaranta,WC","7","ruoka=false;nahtavyys=false;tapahtuma=false;kauppa=false;majoitus=false;satama=false;leirinta=false;lahiruoka=false;muut=false"
9011,"Kalmalahti, Mansikkaharju, Leppävirta","Kalmalahti, Mansikkaharju","Leppävirta","62.4867","27.77","https://www.vierassatamat.fi/fi/kohde/kalmalahti-mansikkaharju-leppavirta-9011","Apteekki,Elintarvikekioski,Grillipaikka,Juomavesi,Kahvila,Kauppa,Keräyspiste,Leikkipaikka,Majoitus,Opastus,Pesutupa,Sauna,Suihku,Sähkö,Uimaranta,WC","16","ruoka=true;nahtavyys=false;tapahtuma=false;kauppa=true;majoitus=true;satama=false;leirinta=false;lahiruoka=false;muut=false"
9191,"Kalliosaari, Hirvensalmi","Kalliosaari","Hirvensalmi","61.825","26.795","https://www.vierassatamat.fi/fi/kohde/kalliosaari-hirvensalmi-9191","Grillipaikka,Keräyspiste,Satama,WC","4","ruoka=false;nahtavyys=false;tapahtuma=false;kauppa=false;majoitus=false;satama=false;leirinta=false;lahiruoka=false;muut=false"
9103,"Kalliolahti, Heinävesi","Kalliolahti","Heinävesi","62.57","28.7233","https://www.vierassatamat.fi/fi/kohde/kalliolahti-heinavesi-9103","Grillipaikka,Keräyspiste,Satama,WC","4","ruoka=false;nahtavyys=false;tapahtuma=false;kauppa=false;majoitus=false;satama=false;leirinta=false;lahiruoka=false;muut=false"
9025,"Kakssalminen, Kuopio","Kakssalminen","Kuopio","62.805","27.815","https://www.vierassatamat.fi/fi/kohde/kakssalminen-kuopio-9025","Grillipaikka,Keräyspiste,WC","3","ruoka=false;nahtavyys=false;tapahtuma=false;kauppa=false;majoitus=false;satama=false;leirinta=false;lahiruoka=false;muut=false"
9132,"Käkövesi, Enonkoski","Käkövesi","Enonkoski","62.18","28.9117","https://www.vierassatamat.fi/fi/kohde/kakovesi-enonkoski-9132","Grillipaikka,Opastus,Veneramppi,WC","4","ruoka=false;nahtavyys=false;tapahtuma=false;kauppa=false;majoitus=false;satama=false;leirinta=false;lahiruoka=false;muut=false"
8876,"Kaito, Lappeenranta","Kaito","Lappeenranta","61.215","28.4117","https://www.vierassatamat.fi/fi/kohde/kaito-lappeenranta-8876","Grillipaikka,Keräyspiste,WC","3","ruoka=false;nahtavyys=false;tapahtuma=false;kauppa=false;majoitus=false;satama=false;leirinta=false;lahiruoka=false;muut=false"
8982,"Kaitasaari, Rantasalmi","Kaitasaari","Rantasalmi","62.0217","28.5467","https://www.vierassatamat.fi/fi/kohde/kaitasaari-rantasalmi-8982","Grillipaikka,WC","2","ruoka=false;nahtavyys=false;tapahtuma=false;kauppa=false;majoitus=false;satama=false;leirinta=false;lahiruoka=false;muut=false"
9010,"Kaita, Leppävirta","Kaita","Leppävirta","62.4233","27.92","https://www.vierassatamat.fi/fi/kohde/kaita-leppavirta-9010","Grillipaikka,Keräyspiste,Sauna,WC","4","ruoka=false;nahtavyys=false;tapahtuma=false;kauppa=false;majoitus=false;satama=false;leirinta=false;lahiruoka=false;muut=false"
8904,"Kaijatsaari, Mikkeli","Kaijatsaari","Mikkeli","61.5817","27.695","https://www.vierassatamat.fi/fi/kohde/kaijatsaari-mikkeli-8904","Grillipaikka,Keräyspiste,WC","3","ruoka=false;nahtavyys=false;tapahtuma=false;kauppa=false;majoitus=false;satama=false;leirinta=false;lahiruoka=false;muut=false"
9114,"Kaavinkoski, Tuusniemi","Kaavinkoski","Tuusniemi","62.8883","28.635","https://www.vierassatamat.fi/fi/kohde/kaavinkoski-tuusniemi-9114","Grillipaikka,Keräyspiste,Opastus,Sauna,Veneramppi,WC","6","ruoka=false;nahtavyys=false;tapahtuma=false;kauppa=false;majoitus=false;satama=false;leirinta=false;lahiruoka=false;muut=false"
9112,"Kaavi, Kaavi","Kaavi","Kaavi","62.97","28.4933","https://www.vierassatamat.fi/fi/kohde/kaavi-kaavi-9112","Alko,Apteekki,Elintarvikekioski,Grillipaikka,Juomavesi,Kahvila,Kauppa,Keräyspiste,Kioski,Lääkäri,Majoitus,Opastus,Ravintola,Sähkö,Tapahtumat,Uimaranta,Veneramppi,WC","18","ruoka=true;nahtavyys=false;tapahtuma=true;kauppa=true;majoitus=true;satama=false;leirinta=false;lahiruoka=false;muut=false"
9109,"Kaasilansalmi, Tuusniemi","Kaasilansalmi","Tuusniemi","62.78","28.4633","https://www.vierassatamat.fi/fi/kohde/kaasilansalmi-tuusniemi-9109","Grillipaikka,Keräyspiste,WC","3","ruoka=false;nahtavyys=false;tapahtuma=false;kauppa=false;majoitus=false;satama=false;leirinta=false;lahiruoka=false;muut=false"
8940,"Juuvinsaari, Savonlinna","Juuvinsaari","Savonlinna","61.7767","28.71","https://www.vierassatamat.fi/fi/kohde/juuvinsaari-savonlinna-8940","Grillipaikka,WC","2","ruoka=false;nahtavyys=false;tapahtuma=false;kauppa=false;majoitus=false;satama=false;leirinta=false;lahiruoka=false;muut=false"
9104,"Juurikkasalmi Papinniemi, Heinävesi","Juurikkasalmi Papinniemi","Heinävesi","62.56","28.7883","https://www.vierassatamat.fi/fi/kohde/juurikkasalmi-papinniemi-heinavesi-9104","Grillipaikka,Juomavesi,Kahvila,Keräyspiste,Luontopolku,Nähtävää,Ravintola,Sauna,Septityhjennys,Suihku,Sähkö,Veneramppi,WC","13","ruoka=true;nahtavyys=true;tapahtuma=false;kauppa=false;majoitus=false;satama=false;leirinta=false;lahiruoka=false;muut=false"
9108,"Juurikkalahti, Tuusniemi","Juurikkalahti","Tuusniemi","62.735","28.4417","https://www.vierassatamat.fi/fi/kohde/juurikkalahti-tuusniemi-9108","Grillipaikka,Keräyspiste,Opastus,Uimaranta,Veneramppi,WC","6","ruoka=false;nahtavyys=false;tapahtuma=false;kauppa=false;majoitus=false;satama=false;leirinta=false;lahiruoka=false;muut=false"
8867,"Joutseno, Likosenlahti, Lappeenranta","Joutseno, Likosenlahti","Lappeenranta","61.1417","28.495","https://www.vierassatamat.fi/fi/kohde/joutseno-likosenlahti-lappeenranta-8867","Juomavesi,Kahvila,Keräyspiste,Luontopolku,Opastus,Pesutupa,Sauna,Septityhjennys,Suihku,Sähkö,Veneramppi,WC","12","ruoka=true;nahtavyys=false;tapahtuma=false;kauppa=false;majoitus=false;satama=false;leirinta=false;lahiruoka=false;muut=false"
9934,"Joensuu, itäranta, Joensuu","Joensuu, itäranta","Joensuu","62.6","29.7717","https://www.vierassatamat.fi/fi/kohde/joensuu-itaranta-joensuu-9934","Elintarvikekioski,Juomavesi,Keräyspiste,Kioski,Leikkipaikka,Ravintola,Satama,Sauna,Suihku,Uimaranta,WC","11","ruoka=true;nahtavyys=false;tapahtuma=false;kauppa=false;majoitus=false;satama=false;leirinta=false;lahiruoka=false;muut=false"
8897,"Jantinsaari, Mikkeli","Jantinsaari","Mikkeli","61.5017","27.6517","https://www.vierassatamat.fi/fi/kohde/jantinsaari-mikkeli-8897","Grillipaikka,Opastus,WC","3","ruoka=false;nahtavyys=false;tapahtuma=false;kauppa=false;majoitus=false;satama=false;leirinta=false;lahiruoka=false;muut=false"
8972,"Jakosenniemi, Savonlinna","Jakosenniemi","Savonlinna","61.96","29.3867","https://www.vierassatamat.fi/fi/kohde/jakosenniemi-savonlinna-8972","Grillipaikka,Opastus,WC","3","ruoka=false;nahtavyys=false;tapahtuma=false;kauppa=false;majoitus=false;satama=false;leirinta=false;lahiruoka=false;muut=false"
8985,"Iso-Tuunaansaari, Rantasalmi","Iso-Tuunaansaari","Rantasalmi","62.06","28.5867","https://www.vierassatamat.fi/fi/kohde/iso-tuunaansaari-rantasalmi-8985","Grillipaikka,WC","2","ruoka=false;nahtavyys=false;tapahtuma=false;kauppa=false;majoitus=false;satama=false;leirinta=false;lahiruoka=false;muut=false"
9024,"Iso-Mietti (Saunasaari), Kuopio","Iso-Mietti (Saunasaari)","Kuopio","62.7983","27.8183","https://www.vierassatamat.fi/fi/kohde/iso-mietti-saunasaari-kuopio-9024","Grillipaikka,Keräyspiste,WC","3","ruoka=false;nahtavyys=false;tapahtuma=false;kauppa=false;majoitus=false;satama=false;leirinta=false;lahiruoka=false;muut=false"
9022,"Iso-Lohi, Kuopio","Iso-Lohi","Kuopio","62.7833","27.8117","https://www.vierassatamat.fi/fi/kohde/iso-lohi-kuopio-9022","Grillipaikka,WC","2","ruoka=false;nahtavyys=false;tapahtuma=false;kauppa=false;majoitus=false;satama=false;leirinta=false;lahiruoka=false;muut=false"
9170,"Iso Korppi, Lieksa","Iso Korppi","Lieksa","63.1067","29.885","https://www.vierassatamat.fi/fi/kohde/iso-korppi-lieksa-9170","Grillipaikka,WC","2","ruoka=false;nahtavyys=false;tapahtuma=false;kauppa=false;majoitus=false;satama=false;leirinta=false;lahiruoka=false;muut=false"
8944,"Iso Kankainen, Savonlinna","Iso Kankainen","Savonlinna","61.8067","28.9217","https://www.vierassatamat.fi/fi/kohde/iso-kankainen-savonlinna-8944","Grillipaikka,Keräyspiste,Luontopolku,WC","4","ruoka=false;nahtavyys=false;tapahtuma=false;kauppa=false;majoitus=false;satama=false;leirinta=false;lahiruoka=false;muut=false"
9933,"Ilosaari, Joensuu","Ilosaari","Joensuu","62.5983","29.7717","https://www.vierassatamat.fi/fi/kohde/ilosaari-joensuu-9933","Kauppa,Kioski,Ravintola,Satama,Uimaranta,WC","6","ruoka=true;nahtavyys=false;tapahtuma=false;kauppa=true;majoitus=false;satama=false;leirinta=false;lahiruoka=false;muut=false"
8879,"Ilkonsaari, Taipalsaari","Ilkonsaari","Taipalsaari","61.215","28.2883","https://www.vierassatamat.fi/fi/kohde/ilkonsaari-taipalsaari-8879","Grillipaikka,Keräyspiste,Nähtävää,Opastus,Uimaranta,WC","6","ruoka=false;nahtavyys=true;tapahtuma=false;kauppa=false;majoitus=false;satama=false;leirinta=false;lahiruoka=false;muut=false"
9027,"Iivarinsalo, Kuopio","Iivarinsalo","Kuopio","62.8267","27.8467","https://www.vierassatamat.fi/fi/kohde/iivarinsalo-kuopio-9027","Grillipaikka,Keräyspiste,Uimaranta,WC","4","ruoka=false;nahtavyys=false;tapahtuma=false;kauppa=false;majoitus=false;satama=false;leirinta=false;lahiruoka=false;muut=false"
9061,"Iisalmi, Iisalmi","Iisalmi","Iisalmi","63.555","27.1817","https://www.vierassatamat.fi/fi/kohde/iisalmi-iisalmi-9061","Alko,Apteekki,Bussi,Elintarvikekioski,Juomavesi,Kahvila,Kauppa,Keräyspiste,Leikkipaikka,Lääkäri,Majoitus,Moottorihuolto,Nähtävää,Opastus,Pesutupa,Polttoaine,Ravintola,Satama,Sauna,Septityhjennys,Suihku,Sähkö,Tapahtumat,Uimaranta,Veneramppi,WC","26","ruoka=true;nahtavyys=true;tapahtuma=true;kauppa=true;majoitus=true;satama=false;leirinta=false;lahiruoka=false;muut=false"
8915,"Ihanteensalo, Linnavuori, Puumala","Ihanteensalo, Linnavuori","Puumala","61.5567","27.9467","https://www.vierassatamat.fi/fi/kohde/ihanteensalo-linnavuori-puumala-8915","Satama","1","ruoka=false;nahtavyys=false;tapahtuma=false;kauppa=false;majoitus=false;satama=false;leirinta=false;lahiruoka=false;muut=false"
9000,"Huuhinsaari, Rantasalmi","Huuhinsaari","Rantasalmi","62.2","28.355","https://www.vierassatamat.fi/fi/kohde/huuhinsaari-rantasalmi-9000","Grillipaikka,WC","2","ruoka=false;nahtavyys=false;tapahtuma=false;kauppa=false;majoitus=false;satama=false;leirinta=false;lahiruoka=false;muut=false"
8875,"Huuhanranta , Ruokolahti","Huuhanranta","Ruokolahti","61.335","28.3983","https://www.vierassatamat.fi/fi/kohde/huuhanranta-ruokolahti-8875","Grillipaikka,Opastus,Uimaranta,WC","4","ruoka=false;nahtavyys=false;tapahtuma=false;kauppa=false;majoitus=false;satama=false;leirinta=false;lahiruoka=false;muut=false"
9017,"Honkasalo, Kuopio","Honkasalo","Kuopio","62.7483","27.815","https://www.vierassatamat.fi/fi/kohde/honkasalo-kuopio-9017","Grillipaikka,Keräyspiste","2","ruoka=false;nahtavyys=false;tapahtuma=false;kauppa=false;majoitus=false;satama=false;leirinta=false;lahiruoka=false;muut=false"
8928,"Honkasaari, Puumala","Honkasaari","Puumala","61.54","28.5917","https://www.vierassatamat.fi/fi/kohde/honkasaari-puumala-8928","Grillipaikka,Opastus,WC","3","ruoka=false;nahtavyys=false;tapahtuma=false;kauppa=false;majoitus=false;satama=false;leirinta=false;lahiruoka=false;muut=false"
8997,"Hirvisaari, Rantasalmi","Hirvisaari","Rantasalmi","62.165","28.38","https://www.vierassatamat.fi/fi/kohde/hirvisaari-rantasalmi-8997","Grillipaikka,WC","2","ruoka=false;nahtavyys=false;tapahtuma=false;kauppa=false;majoitus=false;satama=false;leirinta=false;lahiruoka=false;muut=false"
9129,"Hirviniemi, Savonlinna","Hirviniemi","Savonlinna","62.2217","28.9033","https://www.vierassatamat.fi/fi/kohde/hirviniemi-savonlinna-9129","Grillipaikka,Luontopolku,Opastus,WC","4","ruoka=false;nahtavyys=false;tapahtuma=false;kauppa=false;majoitus=false;satama=false;leirinta=false;lahiruoka=false;muut=false"
9139,"Hirviniemi, Savonlinna","Hirviniemi","Savonlinna","62.155","29.155","https://www.vierassatamat.fi/fi/kohde/hirviniemi-savonlinna-9139","Grillipaikka,Opastus,WC","3","ruoka=false;nahtavyys=false;tapahtuma=false;kauppa=false;majoitus=false;satama=false;leirinta=false;lahiruoka=false;muut=false"
9195,"Hirvensalmi, Suur-Savon ranta, Hirvensalmi","Hirvensalmi, Suur-Savon ranta","Hirvensalmi","61.6467","26.77","https://www.vierassatamat.fi/fi/kohde/hirvensalmi-suur-savon-ranta-hirvensalmi-9195","Apteekki,Elintarvikekioski,Juomavesi,Kahvila,Kauppa,Keräyspiste,Kioski,Nähtävää,Opastus,Polttoaine,Ravintola,Satama,Septityhjennys,Sähkö,Tapahtumat,Uimaranta,Veneramppi,WC","18","ruoka=true;nahtavyys=true;tapahtuma=true;kauppa=true;majoitus=false;satama=false;leirinta=false;lahiruoka=false;muut=false"
9212,"Hirvensalmi, satama, Hirvensalmi","Hirvensalmi, satama","Hirvensalmi","61.6417","26.77","https://www.vierassatamat.fi/fi/kohde/hirvensalmi-satama-hirvensalmi-9212","Juomavesi,Kahvila,Polttoaine,Ravintola,Satama,Septityhjennys,Sähkö,Veneramppi","8","ruoka=true;nahtavyys=false;tapahtuma=false;kauppa=false;majoitus=false;satama=false;leirinta=false;lahiruoka=false;muut=false"
9194,"Hirvensalmi, Roosinranta, Hirvensalmi","Hirvensalmi, Roosinranta","Hirvensalmi","61.6433","26.7717","https://www.vierassatamat.fi/fi/kohde/hirvensalmi-roosinranta-hirvensalmi-9194","Apteekki,Juomavesi,Kahvila,Kauppa,Keräyspiste,Kioski,Opastus,Ravintola,Uimaranta,Veneramppi,WC","11","ruoka=true;nahtavyys=false;tapahtuma=false;kauppa=true;majoitus=false;satama=false;leirinta=false;lahiruoka=false;muut=false"
9202,"Hirsisaari, Kangasniemi","Hirsisaari","Kangasniemi","61.8217","26.66","https://www.vierassatamat.fi/fi/kohde/hirsisaari-kangasniemi-9202","Grillipaikka,Opastus,Satama,WC","4","ruoka=false;nahtavyys=false;tapahtuma=false;kauppa=false;majoitus=false;satama=false;leirinta=false;lahiruoka=false;muut=false"
9100,"Hiisiniemi, Kuopio","Hiisiniemi","Kuopio","62.77","28.24","https://www.vierassatamat.fi/fi/kohde/hiisiniemi-kuopio-9100","Grillipaikka,WC","2","ruoka=false;nahtavyys=false;tapahtuma=false;kauppa=false;majoitus=false;satama=false;leirinta=false;lahiruoka=false;muut=false"
9034,"Hietasalo, Kuopio","Hietasalo","Kuopio","62.85","27.755","https://www.vierassatamat.fi/fi/kohde/hietasalo-kuopio-9034","Grillipaikka,Keräyspiste,Uimaranta,WC","4","ruoka=false;nahtavyys=false;tapahtuma=false;kauppa=false;majoitus=false;satama=false;leirinta=false;lahiruoka=false;muut=false"
8881,"Hietasaari, Taipalsaari","Hietasaari","Taipalsaari","61.3267","28.105","https://www.vierassatamat.fi/fi/kohde/hietasaari-taipalsaari-8881","Grillipaikka,Keräyspiste,Uimaranta,WC","4","ruoka=false;nahtavyys=false;tapahtuma=false;kauppa=false;majoitus=false;satama=false;leirinta=false;lahiruoka=false;muut=false"
8978,"Hietasaari, Savonlinna","Hietasaari","Savonlinna","61.995","28.715","https://www.vierassatamat.fi/fi/kohde/hietasaari-savonlinna-8978","Grillipaikka,WC","2","ruoka=false;nahtavyys=false;tapahtuma=false;kauppa=false;majoitus=false;satama=false;leirinta=false;lahiruoka=false;muut=false"
8895,"Hietaniemi, Mikkeli","Hietaniemi","Mikkeli","61.5017","27.53","https://www.vierassatamat.fi/fi/kohde/hietaniemi-mikkeli-8895","Grillipaikka,Keräyspiste,Uimaranta,WC","4","ruoka=false;nahtavyys=false;tapahtuma=false;kauppa=false;majoitus=false;satama=false;leirinta=false;lahiruoka=false;muut=false"
9173,"Hiekkasaaret, Lieksa","Hiekkasaaret","Lieksa","63.1317","29.8533","https://www.vierassatamat.fi/fi/kohde/hiekkasaaret-lieksa-9173","Grillipaikka,WC","2","ruoka=false;nahtavyys=false;tapahtuma=false;kauppa=false;majoitus=false;satama=false;leirinta=false;lahiruoka=false;muut=false"
8927,"Hiekkaniemi, Puumala","Hiekkaniemi","Puumala","61.5233","28.5217","https://www.vierassatamat.fi/fi/kohde/hiekkaniemi-puumala-8927","Grillipaikka,Keräyspiste,Opastus,WC","4","ruoka=false;nahtavyys=false;tapahtuma=false;kauppa=false;majoitus=false;satama=false;leirinta=false;lahiruoka=false;muut=false"
8973,"Hevossalo, Hietaniemi, Savonlinna","Hevossalo, Hietaniemi","Savonlinna","61.9533","29.5117","https://www.vierassatamat.fi/fi/kohde/hevossalo-hietaniemi-savonlinna-8973","Grillipaikka,Opastus,WC","3","ruoka=false;nahtavyys=false;tapahtuma=false;kauppa=false;majoitus=false;satama=false;leirinta=false;lahiruoka=false;muut=false"
9214,"Hertunranta, Varkaus","Hertunranta","Varkaus","62.3183","27.8717","https://www.vierassatamat.fi/fi/kohde/hertunranta-varkaus-9214","Alko,Apteekki,Kahvila,Kauppa,Leikkipaikka,Nähtävää,Ravintola,Tapahtumat,Uimaranta,Veneramppi,WC","11","ruoka=true;nahtavyys=true;tapahtuma=true;kauppa=true;majoitus=false;satama=false;leirinta=false;lahiruoka=false;muut=false"
8911,"Heposaari, Mikkeli","Heposaari","Mikkeli","61.5783","27.8533","https://www.vierassatamat.fi/fi/kohde/heposaari-mikkeli-8911","Grillipaikka,Keräyspiste,WC","3","ruoka=false;nahtavyys=false;tapahtuma=false;kauppa=false;majoitus=false;satama=false;leirinta=false;lahiruoka=false;muut=false"
